country,age,sex,suicides_no
Thailand,15-24 years,female,91
Thailand,5-14 years,male,14
Thailand,5-14 years,female,13
Thailand,75+ years,male,104
Thailand,25-34 years,male,798
Thailand,55-74 years,male,470
Thailand,35-54 years,male,1149
Thailand,15-24 years,male,406
Thailand,75+ years,female,43
Thailand,55-74 years,female,155
Thailand,35-54 years,female,356
Thailand,25-34 years,female,159
Thailand,15-24 years,female,89
Thailand,5-14 years,male,16
Thailand,5-14 years,female,9
Thailand,25-34 years,male,757
Thailand,75+ years,male,101
Thailand,55-74 years,male,473
Thailand,35-54 years,male,1188
Thailand,15-24 years,male,374
Thailand,75+ years,female,50
Thailand,55-74 years,female,173
Thailand,35-54 years,female,398
Thailand,25-34 years,female,143
Thailand,15-24 years,female,97
Thailand,5-14 years,male,13
Thailand,5-14 years,female,11
Thailand,75+ years,male,116
Thailand,55-74 years,male,542
Thailand,25-34 years,male,707
Thailand,35-54 years,male,1172
Thailand,15-24 years,male,369
Thailand,55-74 years,female,185
Thailand,35-54 years,female,382
Thailand,75+ years,female,35
Thailand,25-34 years,female,142
Thailand,15-24 years,female,100
Thailand,5-14 years,male,20
Thailand,5-14 years,female,17
Thailand,75+ years,male,145
Thailand,25-34 years,male,688
Thailand,55-74 years,male,511
Thailand,35-54 years,male,1166
Thailand,15-24 years,male,387
Thailand,75+ years,female,41
Thailand,55-74 years,female,164
Thailand,35-54 years,female,345
Thailand,25-34 years,female,164
Thailand,15-24 years,female,120
Thailand,5-14 years,male,16
Thailand,5-14 years,female,14
Thailand,25-34 years,male,782
Thailand,75+ years,male,112
Thailand,35-54 years,male,1227
Thailand,55-74 years,male,488
Thailand,15-24 years,male,357
Thailand,75+ years,female,56
Thailand,55-74 years,female,217
Thailand,35-54 years,female,361
Thailand,25-34 years,female,147
Thailand,15-24 years,female,95
Thailand,5-14 years,male,19
Thailand,5-14 years,female,12
Thailand,75+ years,male,136
Thailand,25-34 years,male,721
Thailand,55-74 years,male,581
Thailand,35-54 years,male,1234
Thailand,15-24 years,male,369
Thailand,55-74 years,female,222
Thailand,75+ years,female,54
Thailand,35-54 years,female,394
Thailand,25-34 years,female,162
Thailand,15-24 years,female,84
Thailand,5-14 years,female,14
Thailand,5-14 years,male,14
Thailand,75+ years,male,152
Thailand,25-34 years,male,706
Thailand,35-54 years,male,1313
Thailand,55-74 years,male,586
Thailand,15-24 years,male,331
Thailand,75+ years,female,64
Thailand,35-54 years,female,382
Thailand,55-74 years,female,190
Thailand,25-34 years,female,126
Thailand,15-24 years,female,88
Thailand,5-14 years,male,17
Thailand,5-14 years,female,6
Thailand,25-34 years,male,682
Thailand,75+ years,male,137
Thailand,55-74 years,male,632
Thailand,35-54 years,male,1274
Thailand,15-24 years,male,337
Thailand,75+ years,female,71
Thailand,55-74 years,female,240
Thailand,35-54 years,female,388
Thailand,25-34 years,female,116
Thailand,15-24 years,female,49
Thailand,5-14 years,female,14
Thailand,5-14 years,male,12
Thailand,75+ years,male,174
Thailand,35-54 years,male,1482
Thailand,55-74 years,male,718
Thailand,25-34 years,male,663
Thailand,15-24 years,male,317
Thailand,55-74 years,female,248
Thailand,75+ years,female,63
Thailand,35-54 years,female,363
Thailand,25-34 years,female,96
Thailand,15-24 years,female,55
Thailand,5-14 years,female,14
Thailand,5-14 years,male,12
Thailand,55-74 years,male,734
Thailand,35-54 years,male,1421
Thailand,75+ years,male,152
Thailand,25-34 years,male,646
Thailand,15-24 years,male,322
Thailand,75+ years,female,69
Thailand,55-74 years,female,222
Thailand,35-54 years,female,375
Thailand,25-34 years,female,116
Thailand,15-24 years,female,60
