country,age,sex,suicides_no
United States,75+ years,female,423
United States,15-24 years,female,720
United States,5-14 years,male,187
United States,5-14 years,female,98
United States,75+ years,male,2610
United States,35-54 years,male,10332
United States,55-74 years,male,5190
United States,25-34 years,male,4066
United States,15-24 years,male,3498
United States,35-54 years,female,3209
United States,55-74 years,female,1364
United States,25-34 years,female,924
United States,75+ years,female,450
United States,15-24 years,female,714
United States,5-14 years,male,204
United States,5-14 years,female,68
United States,75+ years,male,2494
United States,35-54 years,male,10641
United States,55-74 years,male,5431
United States,25-34 years,male,4053
United States,15-24 years,male,3528
United States,35-54 years,female,3376
United States,55-74 years,female,1536
United States,25-34 years,female,932
United States,75+ years,female,421
United States,15-24 years,female,661
United States,5-14 years,male,153
United States,5-14 years,female,66
United States,75+ years,male,2566
United States,35-54 years,male,10978
United States,55-74 years,male,5830
United States,25-34 years,male,4281
United States,15-24 years,male,3481
United States,35-54 years,female,3525
United States,55-74 years,female,1684
United States,25-34 years,female,997
United States,75+ years,female,411
United States,15-24 years,female,659
United States,5-14 years,male,131
United States,5-14 years,female,53
United States,75+ years,male,2531
United States,35-54 years,male,11371
United States,55-74 years,male,6558
United States,25-34 years,male,4273
United States,15-24 years,male,3560
United States,35-54 years,female,3619
United States,55-74 years,female,1703
United States,25-34 years,female,1027
United States,75+ years,female,428
United States,15-24 years,female,738
United States,5-14 years,male,154
United States,5-14 years,female,68
United States,75+ years,male,2552
United States,35-54 years,male,11613
United States,55-74 years,male,6851
United States,25-34 years,male,4293
United States,15-24 years,male,3595
United States,35-54 years,female,3664
United States,55-74 years,female,1875
United States,25-34 years,female,1027
United States,15-24 years,female,776
United States,75+ years,female,389
United States,5-14 years,male,175
United States,5-14 years,female,90
United States,75+ years,male,2617
United States,35-54 years,male,11767
United States,55-74 years,male,7287
United States,25-34 years,male,4645
United States,15-24 years,male,3772
United States,35-54 years,female,3604
United States,55-74 years,female,2071
United States,25-34 years,female,1092
United States,15-24 years,female,830
United States,75+ years,female,403
United States,5-14 years,male,187
United States,5-14 years,female,87
United States,75+ years,male,2721
