country,age,sex,suicides_no
Sweden,5-14 years,female,4
Sweden,5-14 years,male,3
Sweden,75+ years,male,117
Sweden,55-74 years,male,253
Sweden,35-54 years,male,297
Sweden,25-34 years,male,95
Sweden,55-74 years,female,121
Sweden,15-24 years,male,68
Sweden,35-54 years,female,135
Sweden,75+ years,female,48
Sweden,25-34 years,female,40
Sweden,15-24 years,female,36
Sweden,5-14 years,male,5
Sweden,5-14 years,female,4
Sweden,75+ years,male,114
Sweden,55-74 years,male,265
Sweden,35-54 years,male,284
Sweden,25-34 years,male,79
Sweden,15-24 years,male,73
Sweden,35-54 years,female,143
Sweden,75+ years,female,49
Sweden,55-74 years,female,94
Sweden,15-24 years,female,51
Sweden,25-34 years,female,41
Sweden,5-14 years,female,2
Sweden,5-14 years,male,2
Sweden,75+ years,male,102
Sweden,35-54 years,male,298
Sweden,55-74 years,male,224
Sweden,25-34 years,male,103
Sweden,15-24 years,male,69
Sweden,35-54 years,female,129
Sweden,55-74 years,female,97
Sweden,75+ years,female,34
Sweden,15-24 years,female,35
Sweden,25-34 years,female,28
Sweden,5-14 years,male,5
Sweden,5-14 years,female,2
Sweden,75+ years,male,108
Sweden,55-74 years,male,263
Sweden,35-54 years,male,292
Sweden,25-34 years,male,96
Sweden,15-24 years,male,96
Sweden,75+ years,female,42
Sweden,55-74 years,female,88
Sweden,35-54 years,female,99
Sweden,25-34 years,female,42
Sweden,15-24 years,female,40
Sweden,5-14 years,female,4
Sweden,5-14 years,male,0
Sweden,75+ years,male,109
Sweden,55-74 years,male,261
Sweden,35-54 years,male,313
Sweden,25-34 years,male,111
Sweden,15-24 years,male,91
Sweden,35-54 years,female,133
Sweden,55-74 years,female,106
Sweden,75+ years,female,36
Sweden,15-24 years,female,43
Sweden,25-34 years,female,33
Sweden,5-14 years,female,3
Sweden,5-14 years,male,3
Sweden,75+ years,male,101
Sweden,55-74 years,male,263
Sweden,35-54 years,male,280
Sweden,25-34 years,male,106
Sweden,15-24 years,male,87
Sweden,55-74 years,female,105
Sweden,35-54 years,female,100
Sweden,75+ years,female,34
Sweden,25-34 years,female,31
Sweden,15-24 years,female,31
Sweden,5-14 years,female,2
Sweden,5-14 years,male,1
Sweden,75+ years,male,86
Sweden,55-74 years,male,245
Sweden,35-54 years,male,263
Sweden,25-34 years,male,107
Sweden,15-24 years,male,85
Sweden,55-74 years,female,98
Sweden,35-54 years,female,103
Sweden,25-34 years,female,46
Sweden,75+ years,female,38
Sweden,15-24 years,female,36
Sweden,5-14 years,male,3
Sweden,5-14 years,female,2
Sweden,75+ years,male,109
Sweden,55-74 years,male,256
Sweden,35-54 years,male,257
Sweden,25-34 years,male,113
