country,age,sex,suicides_no
Croatia,5-14 years,male,3
Croatia,5-14 years,female,1
Croatia,75+ years,male,85
Croatia,55-74 years,male,174
Croatia,35-54 years,male,186
Croatia,25-34 years,male,59
Croatia,15-24 years,male,41
Croatia,75+ years,female,35
Croatia,55-74 years,female,48
Croatia,35-54 years,female,48
Croatia,25-34 years,female,9
Croatia,15-24 years,female,6
Croatia,5-14 years,male,1
Croatia,5-14 years,female,0
Croatia,75+ years,male,97
Croatia,55-74 years,male,193
Croatia,35-54 years,male,167
Croatia,75+ years,female,42
Croatia,15-24 years,male,37
Croatia,25-34 years,male,42
Croatia,55-74 years,female,71
Croatia,35-54 years,female,49
Croatia,15-24 years,female,12
Croatia,25-34 years,female,11
Croatia,5-14 years,female,1
Croatia,5-14 years,male,0
Croatia,75+ years,male,104
Croatia,55-74 years,male,207
Croatia,35-54 years,male,155
Croatia,75+ years,female,56
Croatia,25-34 years,male,41
Croatia,15-24 years,male,34
Croatia,55-74 years,female,75
Croatia,35-54 years,female,51
Croatia,25-34 years,female,7
Croatia,15-24 years,female,6
Croatia,5-14 years,female,2
Croatia,5-14 years,male,1
Croatia,75+ years,male,104
Croatia,55-74 years,male,187
Croatia,35-54 years,male,146
Croatia,25-34 years,male,48
Croatia,75+ years,female,40
Croatia,55-74 years,female,69
Croatia,15-24 years,male,30
Croatia,35-54 years,female,47
Croatia,15-24 years,female,6
Croatia,25-34 years,female,6
