country,age,sex,suicides_no
Mexico,75+ years,female,10
Mexico,5-14 years,female,63
Mexico,75+ years,male,151
Mexico,25-34 years,male,911
Mexico,55-74 years,male,385
Mexico,15-24 years,male,953
Mexico,35-54 years,male,885
Mexico,15-24 years,female,280
Mexico,35-54 years,female,171
Mexico,25-34 years,female,125
Mexico,55-74 years,female,55
Mexico,75+ years,female,11
Mexico,5-14 years,male,91
Mexico,5-14 years,female,52
Mexico,75+ years,male,140
Mexico,25-34 years,male,885
Mexico,55-74 years,male,390
Mexico,15-24 years,male,942
Mexico,35-54 years,male,926
Mexico,15-24 years,female,238
Mexico,25-34 years,female,158
Mexico,55-74 years,female,67
Mexico,35-54 years,female,148
Mexico,75+ years,female,14
Mexico,5-14 years,male,98
Mexico,5-14 years,female,50
Mexico,75+ years,male,154
Mexico,25-34 years,male,956
Mexico,35-54 years,male,1018
Mexico,15-24 years,male,943
Mexico,55-74 years,male,375
Mexico,15-24 years,female,272
Mexico,25-34 years,female,159
Mexico,35-54 years,female,177
Mexico,55-74 years,female,54
Mexico,5-14 years,male,98
Mexico,75+ years,female,11
Mexico,5-14 years,female,57
Mexico,75+ years,male,139
Mexico,25-34 years,male,928
Mexico,55-74 years,male,419
Mexico,35-54 years,male,995
Mexico,15-24 years,male,926
Mexico,15-24 years,female,287
Mexico,25-34 years,female,137
Mexico,35-54 years,female,161
Mexico,55-74 years,female,52
Mexico,5-14 years,male,114
Mexico,75+ years,female,11
Mexico,5-14 years,female,61
Mexico,75+ years,male,136
Mexico,25-34 years,male,943
Mexico,55-74 years,male,421
Mexico,35-54 years,male,1030
Mexico,15-24 years,male,910
Mexico,15-24 years,female,272
Mexico,25-34 years,female,173
Mexico,35-54 years,female,202
Mexico,55-74 years,female,48
Mexico,75+ years,female,14
Mexico,5-14 years,male,83
Mexico,5-14 years,female,53
Mexico,75+ years,male,145
Mexico,25-34 years,male,959
Mexico,55-74 years,male,457
Mexico,15-24 years,male,997
Mexico,35-54 years,male,1113
Mexico,15-24 years,female,325
Mexico,25-34 years,female,176
Mexico,35-54 years,female,213
Mexico,55-74 years,female,60
Mexico,5-14 years,male,111
Mexico,75+ years,female,13
Mexico,5-14 years,female,73
Mexico,75+ years,male,163
Mexico,25-34 years,male,985
Mexico,35-54 years,male,1271
Mexico,55-74 years,male,497
Mexico,15-24 years,male,1032
Mexico,15-24 years,female,359
Mexico,25-34 years,female,212
Mexico,35-54 years,female,234
Mexico,55-74 years,female,74
