country,age,sex,suicides_no
Italy,55-74 years,male,907
Italy,35-54 years,male,937
Italy,25-34 years,male,443
Italy,75+ years,female,193
Italy,15-24 years,male,162
Italy,55-74 years,female,303
Italy,35-54 years,female,285
Italy,25-34 years,female,107
Italy,15-24 years,female,48
Italy,5-14 years,female,4
Italy,5-14 years,male,3
Italy,75+ years,male,512
Italy,55-74 years,male,871
Italy,35-54 years,male,899
Italy,25-34 years,male,343
Italy,75+ years,female,190
Italy,15-24 years,male,170
Italy,55-74 years,female,336
Italy,35-54 years,female,265
Italy,25-34 years,female,105
Italy,15-24 years,female,41
Italy,5-14 years,male,8
Italy,5-14 years,female,2
Italy,75+ years,male,595
Italy,55-74 years,male,868
Italy,35-54 years,male,885
Italy,25-34 years,male,344
Italy,15-24 years,male,145
Italy,75+ years,female,160
Italy,55-74 years,female,274
Italy,35-54 years,female,298
Italy,25-34 years,female,86
Italy,15-24 years,female,41
Italy,5-14 years,male,4
Italy,5-14 years,female,0
Italy,75+ years,male,596
Italy,55-74 years,male,885
Italy,35-54 years,male,883
Italy,25-34 years,male,354
Italy,15-24 years,male,170
Italy,75+ years,female,171
Italy,55-74 years,female,274
Italy,35-54 years,female,295
Italy,25-34 years,female,84
Italy,15-24 years,female,36
Italy,5-14 years,male,5
Italy,5-14 years,female,4
Italy,75+ years,male,569
Italy,55-74 years,male,917
Italy,35-54 years,male,986
Italy,25-34 years,male,362
Italy,15-24 years,male,161
Italy,75+ years,female,163
Italy,55-74 years,female,313
Italy,35-54 years,female,295
Italy,25-34 years,female,97
Italy,15-24 years,female,36
Italy,5-14 years,female,3
Italy,5-14 years,male,2
Italy,75+ years,male,615
Italy,55-74 years,male,938
Italy,35-54 years,male,1058
Italy,25-34 years,male,332
Italy,15-24 years,male,144
Italy,55-74 years,female,289
Italy,75+ years,female,149
Italy,35-54 years,female,329
Italy,25-34 years,female,70
Italy,15-24 years,female,42
Italy,5-14 years,male,6
Italy,5-14 years,female,2
Italy,75+ years,male,591
Italy,55-74 years,male,944
Italy,35-54 years,male,1098
Italy,25-34 years,male,341
Italy,15-24 years,male,144
Italy,75+ years,female,161
Italy,55-74 years,female,294
Italy,35-54 years,female,292
Italy,25-34 years,female,82
Italy,15-24 years,female,31
Italy,5-14 years,male,10
Italy,5-14 years,female,1
Italy,75+ years,male,664
Italy,55-74 years,male,1000
Italy,35-54 years,male,1137
Italy,25-34 years,male,316
Italy,15-24 years,male,169
Italy,75+ years,female,162
Italy,55-74 years,female,294
Italy,35-54 years,female,303
Italy,25-34 years,female,59
Italy,15-24 years,female,43
Italy,5-14 years,male,4
Italy,5-14 years,female,2
Italy,75+ years,male,604
Italy,55-74 years,male,993
Italy,35-54 years,male,1215
Italy,25-34 years,male,329
Italy,15-24 years,male,179
Italy,75+ years,female,175
Italy,55-74 years,female,317
Italy,35-54 years,female,325
Italy,25-34 years,female,68
Italy,15-24 years,female,44
Italy,5-14 years,female,4
Italy,5-14 years,male,4
Italy,75+ years,male,625
Italy,55-74 years,male,1039
Italy,35-54 years,male,1162
Italy,25-34 years,male,342
Italy,15-24 years,male,147
Italy,75+ years,female,181
Italy,55-74 years,female,333
Italy,35-54 years,female,335
Italy,25-34 years,female,66
Italy,15-24 years,female,49
Italy,5-14 years,male,7
Italy,5-14 years,female,4
Italy,75+ years,male,670
Italy,55-74 years,male,947
Italy,35-54 years,male,1123
Italy,25-34 years,male,300
Italy,15-24 years,male,170
Italy,35-54 years,female,371
Italy,75+ years,female,158
Italy,55-74 years,female,275
Italy,25-34 years,female,75
Italy,15-24 years,female,46
Italy,5-14 years,female,7
Italy,5-14 years,male,5
Italy,75+ years,male,669
Italy,55-74 years,male,934
Italy,35-54 years,male,1063
Italy,25-34 years,male,271
Italy,15-24 years,male,161
Italy,55-74 years,female,303
Italy,75+ years,female,156
Italy,35-54 years,female,320
Italy,25-34 years,female,64
Italy,15-24 years,female,34
Italy,5-14 years,male,7
Italy,5-14 years,female,6
