country,age,sex,suicides_no
Bulgaria,15-24 years,female,20
Bulgaria,5-14 years,male,5
Bulgaria,5-14 years,female,0
Bulgaria,75+ years,male,162
Bulgaria,55-74 years,male,321
Bulgaria,75+ years,female,101
Bulgaria,35-54 years,male,301
Bulgaria,25-34 years,male,100
Bulgaria,55-74 years,female,118
Bulgaria,15-24 years,male,63
Bulgaria,35-54 years,female,94
Bulgaria,15-24 years,female,25
Bulgaria,25-34 years,female,21
Bulgaria,5-14 years,female,4
Bulgaria,5-14 years,male,4
Bulgaria,75+ years,male,181
Bulgaria,55-74 years,male,328
Bulgaria,75+ years,female,95
Bulgaria,35-54 years,male,315
Bulgaria,25-34 years,male,100
Bulgaria,55-74 years,female,117
Bulgaria,15-24 years,male,51
Bulgaria,35-54 years,female,77
Bulgaria,15-24 years,female,23
Bulgaria,25-34 years,female,21
Bulgaria,5-14 years,male,6
Bulgaria,5-14 years,female,3
Bulgaria,75+ years,male,164
Bulgaria,55-74 years,male,251
Bulgaria,35-54 years,male,261
Bulgaria,75+ years,female,75
Bulgaria,25-34 years,male,69
Bulgaria,55-74 years,female,108
Bulgaria,15-24 years,male,49
Bulgaria,35-54 years,female,67
Bulgaria,25-34 years,female,23
Bulgaria,15-24 years,female,13
Bulgaria,5-14 years,female,6
Bulgaria,5-14 years,male,6
Bulgaria,75+ years,male,142
Bulgaria,55-74 years,male,247
Bulgaria,35-54 years,male,238
Bulgaria,75+ years,female,58
Bulgaria,25-34 years,male,74
Bulgaria,55-74 years,female,105
Bulgaria,15-24 years,male,40
Bulgaria,35-54 years,female,75
Bulgaria,25-34 years,female,14
Bulgaria,15-24 years,female,12
Bulgaria,5-14 years,male,5
Bulgaria,5-14 years,female,3
Bulgaria,75+ years,male,126
Bulgaria,55-74 years,male,269
Bulgaria,75+ years,female,71
Bulgaria,35-54 years,male,214
Bulgaria,25-34 years,male,76
Bulgaria,55-74 years,female,84
Bulgaria,15-24 years,male,39
Bulgaria,35-54 years,female,56
Bulgaria,15-24 years,female,20
Bulgaria,25-34 years,female,21
Bulgaria,5-14 years,female,3
Bulgaria,5-14 years,male,3
Bulgaria,75+ years,male,154
Bulgaria,55-74 years,male,274
Bulgaria,75+ years,female,71
Bulgaria,35-54 years,male,196
Bulgaria,25-34 years,male,79
Bulgaria,15-24 years,male,45
Bulgaria,55-74 years,female,73
Bulgaria,35-54 years,female,53
Bulgaria,25-34 years,female,17
Bulgaria,15-24 years,female,11
Bulgaria,5-14 years,male,4
Bulgaria,5-14 years,female,0
Bulgaria,75+ years,male,151
Bulgaria,55-74 years,male,238
Bulgaria,75+ years,female,70
Bulgaria,35-54 years,male,180
Bulgaria,25-34 years,male,55
Bulgaria,55-74 years,female,82
Bulgaria,15-24 years,male,39
Bulgaria,35-54 years,female,58
Bulgaria,25-34 years,female,15
Bulgaria,15-24 years,female,9
Bulgaria,5-14 years,female,5
Bulgaria,5-14 years,male,0
Bulgaria,75+ years,male,132
Bulgaria,55-74 years,male,248
Bulgaria,35-54 years,male,205
Bulgaria,75+ years,female,66
Bulgaria,55-74 years,female,106
Bulgaria,25-34 years,male,60
Bulgaria,15-24 years,male,48
Bulgaria,35-54 years,female,41
Bulgaria,25-34 years,female,21
Bulgaria,15-24 years,female,10
Bulgaria,5-14 years,female,1
Bulgaria,5-14 years,male,1
Bulgaria,75+ years,male,120
Bulgaria,55-74 years,male,241
Bulgaria,35-54 years,male,211
Bulgaria,75+ years,female,63
Bulgaria,25-34 years,male,60
Bulgaria,55-74 years,female,72
Bulgaria,15-24 years,male,29
Bulgaria,35-54 years,female,49
Bulgaria,25-34 years,female,13
Bulgaria,15-24 years,female,9
Bulgaria,5-14 years,male,1
Bulgaria,5-14 years,female,0
Bulgaria,75+ years,male,137
Bulgaria,55-74 years,male,217
Bulgaria,35-54 years,male,202
Bulgaria,75+ years,female,60
Bulgaria,25-34 years,male,57
Bulgaria,55-74 years,female,74
Bulgaria,15-24 years,male,35
Bulgaria,35-54 years,female,57
Bulgaria,25-34 years,female,11
Bulgaria,15-24 years,female,8
Bulgaria,5-14 years,male,1
Bulgaria,5-14 years,female,0
Bulgaria,75+ years,male,98
Bulgaria,55-74 years,male,209
Bulgaria,35-54 years,male,201
Bulgaria,75+ years,female,48
Bulgaria,25-34 years,male,59
Bulgaria,15-24 years,male,36
Bulgaria,55-74 years,female,51
Bulgaria,35-54 years,female,41
Bulgaria,15-24 years,female,11
Bulgaria,25-34 years,female,7
Bulgaria,5-14 years,male,2
Bulgaria,5-14 years,female,0
Bulgaria,75+ years,male,140
Bulgaria,55-74 years,male,244
Bulgaria,35-54 years,male,181
Bulgaria,75+ years,female,61
Bulgaria,25-34 years,male,62
Bulgaria,15-24 years,male,45
