country,age,sex,suicides_no
Spain,35-54 years,male,887
Spain,25-34 years,male,421
Spain,75+ years,female,183
Spain,15-24 years,male,175
Spain,55-74 years,female,261
Spain,35-54 years,female,267
Spain,25-34 years,female,89
Spain,15-24 years,female,56
Spain,5-14 years,male,11
Spain,5-14 years,female,1
Spain,75+ years,male,508
Spain,55-74 years,male,663
Spain,35-54 years,male,829
Spain,25-34 years,male,402
Spain,75+ years,female,166
Spain,55-74 years,female,277
Spain,15-24 years,male,164
Spain,35-54 years,female,228
Spain,25-34 years,female,117
Spain,15-24 years,female,38
Spain,5-14 years,male,4
Spain,5-14 years,female,3
Spain,75+ years,male,491
Spain,55-74 years,male,676
Spain,35-54 years,male,822
Spain,25-34 years,male,368
Spain,75+ years,female,144
Spain,15-24 years,male,153
Spain,55-74 years,female,217
Spain,35-54 years,female,245
Spain,25-34 years,female,87
Spain,15-24 years,female,39
Spain,5-14 years,female,3
Spain,5-14 years,male,2
Spain,75+ years,male,536
Spain,55-74 years,male,633
Spain,35-54 years,male,841
Spain,25-34 years,male,332
Spain,75+ years,female,146
Spain,55-74 years,female,248
Spain,15-24 years,male,114
Spain,35-54 years,female,275
Spain,25-34 years,female,97
Spain,15-24 years,female,30
Spain,5-14 years,male,7
Spain,5-14 years,female,5
Spain,75+ years,male,484
Spain,55-74 years,male,701
Spain,35-54 years,male,972
Spain,25-34 years,male,379
Spain,75+ years,female,154
Spain,55-74 years,female,247
Spain,15-24 years,male,138
Spain,35-54 years,female,261
Spain,25-34 years,female,87
Spain,15-24 years,female,30
Spain,5-14 years,female,2
Spain,5-14 years,male,2
Spain,75+ years,male,517
Spain,55-74 years,male,714
Spain,35-54 years,male,945
Spain,25-34 years,male,344
Spain,75+ years,female,149
Spain,15-24 years,male,139
Spain,55-74 years,female,227
Spain,35-54 years,female,274
Spain,25-34 years,female,80
Spain,15-24 years,female,32
Spain,5-14 years,male,7
Spain,5-14 years,female,1
Spain,75+ years,male,488
Spain,55-74 years,male,635
Spain,35-54 years,male,971
Spain,25-34 years,male,272
Spain,75+ years,female,120
Spain,55-74 years,female,207
Spain,15-24 years,male,99
Spain,35-54 years,female,281
Spain,25-34 years,female,59
Spain,15-24 years,female,23
Spain,5-14 years,male,3
Spain,5-14 years,female,0
Spain,75+ years,male,514
Spain,55-74 years,male,603
Spain,35-54 years,male,942
Spain,25-34 years,male,282
Spain,75+ years,female,133
Spain,55-74 years,female,230
Spain,35-54 years,female,290
Spain,15-24 years,male,93
Spain,25-34 years,female,70
Spain,15-24 years,female,21
Spain,5-14 years,female,1
Spain,5-14 years,male,1
Spain,75+ years,male,571
Spain,55-74 years,male,695
Spain,35-54 years,male,1016
Spain,25-34 years,male,318
Spain,75+ years,female,143
Spain,15-24 years,male,120
Spain,55-74 years,female,230
Spain,35-54 years,female,333
Spain,25-34 years,female,74
Spain,15-24 years,female,34
Spain,5-14 years,male,4
Spain,5-14 years,female,1
Spain,75+ years,male,530
Spain,55-74 years,male,812
Spain,35-54 years,male,1174
Spain,25-34 years,male,260
Spain,75+ years,female,173
Spain,55-74 years,female,287
Spain,15-24 years,male,131
Spain,35-54 years,female,373
Spain,25-34 years,female,79
Spain,15-24 years,female,45
Spain,5-14 years,male,6
Spain,5-14 years,female,3
Spain,75+ years,male,587
Spain,55-74 years,male,759
Spain,35-54 years,male,1184
Spain,25-34 years,male,268
Spain,75+ years,female,157
Spain,15-24 years,male,136
Spain,55-74 years,female,294
Spain,35-54 years,female,380
Spain,25-34 years,female,86
Spain,15-24 years,female,50
Spain,5-14 years,female,6
Spain,5-14 years,male,4
Spain,75+ years,male,573
Spain,55-74 years,male,736
Spain,35-54 years,male,1015
Spain,25-34 years,male,241
Spain,75+ years,female,168
Spain,55-74 years,female,281
Spain,35-54 years,female,360
Spain,15-24 years,male,109
Spain,25-34 years,female,66
Spain,15-24 years,female,47
Spain,5-14 years,male,7
Spain,5-14 years,female,1
