country,age,sex,suicides_no
Macau,75+ years,male,2
Macau,75+ years,female,3
Macau,55-74 years,female,3
Macau,55-74 years,male,2
Macau,35-54 years,male,6
Macau,25-34 years,male,3
Macau,15-24 years,male,2
Macau,35-54 years,female,4
Macau,25-34 years,female,2
Macau,15-24 years,female,0
Macau,5-14 years,female,0
Macau,5-14 years,male,0
