country,age,sex,suicides_no
Suriname,25-34 years,female,1
Suriname,5-14 years,male,1
Suriname,25-34 years,male,18
Suriname,55-74 years,male,8
Suriname,35-54 years,male,19
Suriname,15-24 years,male,12
Suriname,75+ years,male,1
Suriname,75+ years,female,1
Suriname,25-34 years,female,4
Suriname,55-74 years,female,2
Suriname,15-24 years,female,2
Suriname,5-14 years,male,2
Suriname,35-54 years,female,2
Suriname,5-14 years,female,1
Suriname,35-54 years,male,37
Suriname,75+ years,male,2
Suriname,55-74 years,male,10
Suriname,15-24 years,male,19
Suriname,25-34 years,male,16
Suriname,15-24 years,female,11
Suriname,55-74 years,female,5
Suriname,25-34 years,female,6
Suriname,35-54 years,female,5
Suriname,5-14 years,female,1
Suriname,75+ years,female,0
Suriname,5-14 years,male,0
Suriname,75+ years,male,3
Suriname,25-34 years,male,24
Suriname,35-54 years,male,35
Suriname,55-74 years,male,10
Suriname,75+ years,female,2
Suriname,15-24 years,male,12
Suriname,15-24 years,female,10
Suriname,25-34 years,female,6
Suriname,55-74 years,female,4
Suriname,35-54 years,female,7
Suriname,5-14 years,female,3
Suriname,5-14 years,male,3
Suriname,75+ years,male,4
Suriname,35-54 years,male,47
Suriname,55-74 years,male,15
Suriname,25-34 years,male,23
Suriname,15-24 years,male,21
Suriname,15-24 years,female,14
Suriname,55-74 years,female,5
Suriname,75+ years,female,1
Suriname,35-54 years,female,9
Suriname,25-34 years,female,4
Suriname,5-14 years,male,3
Suriname,5-14 years,female,1
Suriname,75+ years,male,4
Suriname,35-54 years,male,46
Suriname,55-74 years,male,12
Suriname,25-34 years,male,18
Suriname,15-24 years,male,18
Suriname,55-74 years,female,6
Suriname,15-24 years,female,9
Suriname,75+ years,female,1
Suriname,35-54 years,female,9
Suriname,25-34 years,female,4
Suriname,5-14 years,female,3
Suriname,5-14 years,male,1
Suriname,75+ years,male,5
Suriname,75+ years,female,4
Suriname,35-54 years,male,40
Suriname,25-34 years,male,19
Suriname,55-74 years,male,10
Suriname,15-24 years,male,18
Suriname,15-24 years,female,10
Suriname,35-54 years,female,14
Suriname,25-34 years,female,7
Suriname,55-74 years,female,3
Suriname,5-14 years,female,4
Suriname,5-14 years,male,2
Suriname,75+ years,male,5
Suriname,35-54 years,male,39
Suriname,25-34 years,male,22
Suriname,15-24 years,male,19
Suriname,55-74 years,male,10
Suriname,15-24 years,female,12
Suriname,25-34 years,female,6
Suriname,35-54 years,female,9
Suriname,55-74 years,female,3
Suriname,5-14 years,female,2
Suriname,75+ years,female,0
Suriname,5-14 years,male,0
Suriname,75+ years,male,10
Suriname,25-34 years,male,24
Suriname,35-54 years,male,37
Suriname,55-74 years,male,12
Suriname,15-24 years,male,17
Suriname,55-74 years,female,8
Suriname,15-24 years,female,9
Suriname,25-34 years,female,6
Suriname,35-54 years,female,7
Suriname,5-14 years,female,3
Suriname,75+ years,female,0
Suriname,5-14 years,male,0
Suriname,25-34 years,male,27
Suriname,35-54 years,male,39
Suriname,15-24 years,male,18
Suriname,55-74 years,male,9
Suriname,15-24 years,female,12
Suriname,25-34 years,female,9
Suriname,75+ years,male,1
Suriname,55-74 years,female,4
Suriname,35-54 years,female,8
Suriname,5-14 years,male,3
Suriname,5-14 years,female,1
Suriname,75+ years,female,0
Suriname,75+ years,male,5
Suriname,25-34 years,male,26
Suriname,35-54 years,male,38
Suriname,55-74 years,male,12
Suriname,25-34 years,female,10
Suriname,15-24 years,male,9
Suriname,55-74 years,female,6
Suriname,15-24 years,female,8
Suriname,35-54 years,female,9
Suriname,75+ years,female,1
Suriname,5-14 years,female,2
Suriname,5-14 years,male,2
