country,age,sex,suicides_no
Japan,25-34 years,male,2910
Japan,75+ years,female,1643
Japan,55-74 years,female,3100
Japan,15-24 years,male,1158
Japan,35-54 years,female,2227
Japan,25-34 years,female,1132
Japan,15-24 years,female,556
Japan,5-14 years,female,33
Japan,5-14 years,male,32
Japan,55-74 years,male,7895
Japan,35-54 years,male,8056
Japan,75+ years,male,1876
Japan,25-34 years,male,2677
Japan,75+ years,female,1595
Japan,55-74 years,female,2941
Japan,15-24 years,male,1233
Japan,35-54 years,female,2045
Japan,25-34 years,female,1088
Japan,15-24 years,female,579
Japan,5-14 years,male,27
Japan,5-14 years,female,22
Japan,55-74 years,male,8005
Japan,35-54 years,male,8073
Japan,75+ years,male,1858
Japan,25-34 years,male,2862
Japan,75+ years,female,1600
Japan,15-24 years,male,1243
Japan,55-74 years,female,2786
Japan,25-34 years,female,1140
Japan,35-54 years,female,2114
Japan,15-24 years,female,643
Japan,5-14 years,male,29
Japan,5-14 years,female,16
Japan,55-74 years,male,7921
Japan,35-54 years,male,7436
Japan,75+ years,male,1945
Japan,25-34 years,male,2667
Japan,75+ years,female,1639
Japan,15-24 years,male,1257
Japan,55-74 years,female,2866
Japan,35-54 years,female,2193
Japan,25-34 years,female,1133
Japan,15-24 years,female,635
Japan,5-14 years,male,57
Japan,5-14 years,female,20
Japan,55-74 years,male,8184
Japan,75+ years,male,2205
Japan,35-54 years,male,7599
Japan,25-34 years,male,2596
Japan,75+ years,female,1691
Japan,15-24 years,male,1252
Japan,55-74 years,female,3108
Japan,35-54 years,female,2303
Japan,25-34 years,female,1084
Japan,15-24 years,female,596
Japan,5-14 years,male,31
Japan,5-14 years,female,16
Japan,55-74 years,male,7894
Japan,35-54 years,male,7344
Japan,75+ years,male,2132
Japan,25-34 years,male,2651
Japan,75+ years,female,1673
Japan,15-24 years,male,1343
Japan,55-74 years,female,2885
Japan,25-34 years,female,1203
Japan,35-54 years,female,2237
Japan,15-24 years,female,652
Japan,5-14 years,male,41
Japan,5-14 years,female,18
Japan,55-74 years,male,7983
Japan,35-54 years,male,7799
Japan,75+ years,male,2216
Japan,25-34 years,male,2657
Japan,15-24 years,male,1326
Japan,75+ years,female,1649
Japan,55-74 years,female,2820
Japan,25-34 years,female,1085
Japan,35-54 years,female,2328
Japan,15-24 years,female,605
Japan,5-14 years,male,34
Japan,5-14 years,female,21
Japan,55-74 years,male,7466
Japan,35-54 years,male,7351
Japan,75+ years,male,2188
Japan,25-34 years,male,2543
Japan,15-24 years,male,1315
Japan,75+ years,female,1686
Japan,55-74 years,female,2879
Japan,35-54 years,female,2404
Japan,25-34 years,female,1008
Japan,15-24 years,female,508
Japan,5-14 years,male,42
Japan,5-14 years,female,21
Japan,55-74 years,male,6858
Japan,35-54 years,male,6975
